# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
33989.0000 HM734 139375 2 987.0000 p51 r69 283 N p51->v83->r69
34056.0000 HM752 183848 3 268.0000 p11 r69 295 N p11->p36->v92->r69
34100.0000 HM742 305273 2 753.0000 p51 r70 287 N p51->v90->r70
34102.0000 HM729 493147 3 1320.0000 p14 r63 278 N p14->v84->p32->r63
34147.0000 HM745 103776 1 649.0000 p53 r65 289 N p53->r65
34216.0000 HM722 103089 2 1729.0000 p2 r76 271 N p2->r74->r76
34245.0000 HM731 402809 2 1370.0000 p51 r69 277 N p51->v93->r69
34357.0000 HM740 498550 2 1110.0000 p42 r61 281 N p42->v88->r61
34549.0000 HM747 167583 2 981.0000 p56 r71 283 N p56->v85->r71
34603.0000 HM754 300763 2 722.0000 p22 r68 287 N p22->v84->r68
34613.0000 HM748 359310 3 1005.0000 p38 r75 283 N p38->p9->r61->r75
34621.0000 HM746 399016 2 1087.0000 p12 r61 281 N p12->r75->r61
34642.0000 HM757 212763 1 634.0000 p36 r60 289 N p36->r60
34738.0000 HM753 128708 1 890.0000 p58 r64 285 N p58->r64
34826.0000 HM721 228153 2 2394.0000 p31 r70 260 N p31->r68->r70
34858.0000 HM741 287216 2 1552.0000 p35 r60 274 N p35->v83->r60
34870.0000 HM750 159864 1 1157.0000 p15 r62 280 N p15->r62
34935.0000 HM768 142672 2 385.0000 p7 r65 293 N p7->v87->r65
35056.0000 HM743 254127 3 1666.0000 p38 r64 272 N p38->v91->r61->r64
35136.0000 HM763 167158 3 838.0000 p11 r77 286 N p11->p49->v86->r77
35230.0000 HM759 485971 2 1125.0000 p52 r73 281 N p52->p29->r73
35253.0000 HM761 102153 3 1035.0000 p52 r77 282 N p52->p29->v89->r77
35269.0000 HM695 382115 3 4016.0000 p36 r68 233 N p36->p57->p42->r68
35336.0000 HM697 230193 2 3979.0000 p13 r68 233 N p13->r72->r68
35354.0000 HM714 353872 2 3225.0000 p24 r72 246 N p24->p42->r72
35544.0000 HM738 408042 3 2379.0000 p22 r70 260 N p22->p9->p47->r70
35584.0000 HM718 288112 3 3263.0000 p10 r60 245 N p10->p54->v94->r60
35590.0000 HM739 273659 3 2392.0000 p6 r66 260 N p6->r68->v94->r66
35673.0000 HM732 430774 2 2748.0000 p44 r72 254 N p44->v94->r72
35754.0000 HM772 417590 2 1031.0000 p41 r78 282 N p41->v92->r78
35797.0000 HM790 473128 2 256.0000 p34 r76 295 N p34->p33->r76
35798.0000 HM774 377912 1 982.0000 p20 r68 283 N p20->r68
35836.0000 HM765 422818 2 1431.0000 p19 r77 276 N p19->v93->r77
35909.0000 HM791 273831 2 320.0000 p52 r74 294 N p52->v88->r74
35932.0000 HM704 310564 2 4230.0000 p45 r79 229 N p45->p3->r79
35989.0000 HM723 407659 1 3455.0000 p1 r67 242 N p1->r67
36039.0000 HM784 217877 2 799.0000 p46 r67 286 N p46->v86->r67
36057.0000 HM751 237280 2 2312.0000 p16 r73 261 N p16->v82->r73
36133.0000 HM727 198709 3 3441.0000 p8 r66 242 N p8->p41->r64->r66
36141.0000 HM779 294018 1 1093.0000 p45 r72 281 N p45->r72
36148.0000 HM788 200362 2 707.0000 p19 r76 288 N p19->v93->r76
36158.0000 HM786 290562 2 830.0000 p14 r78 286 N p14->p49->r78
36217.0000 HM771 418466 2 1538.0000 p24 r71 274 N p24->v93->r71
36234.0000 HM778 110676 3 1235.0000 p51 r73 279 N p51->p58->v83->r73
36316.0000 HM736 270272 2 3231.0000 p51 r66 246 N p51->v83->r66
36359.0000 HM782 159968 3 1199.0000 p2 r72 280 N p2->p6->p29->r72
36576.0000 HM793 448633 2 916.0000 p56 r60 284 N p56->v86->r60
36582.0000 HM762 400959 3 2323.0000 p14 r70 261 N p14->p25->r71->r70
36657.0000 HM792 228564 3 1029.0000 p59 r75 282 N p59->r62->v89->r75
36698.0000 HM801 461891 3 698.0000 p14 r78 288 N p14->r64->v94->r78
36709.0000 HM808 115511 2 337.0000 p39 r61 294 N p39->p6->r61
36762.0000 HM813 118726 2 157.0000 p41 r62 297 N p41->v87->r62
36809.0000 HM766 232488 1 2349.0000 p19 r69 260 N p19->r69
36849.0000 HM756 166482 1 2872.0000 p0 r66 252 N p0->r66
36988.0000 HM687 181792 1 6067.0000 p6 r75 198 N p6->r75
37097.0000 HM780 321823 3 2016.0000 p18 r75 266 N p18->v91->v87->r75
37143.0000 HM770 391608 2 2514.0000 p28 r70 258 N p28->v80->r70
37151.0000 HM787 392225 2 1770.0000 p17 r70 270 N p17->v80->r70
37171.0000 HM817 455859 3 386.0000 p54 r61 293 N p54->p59->r70->r61
37185.0000 HM807 367334 2 851.0000 p33 r64 285 N p33->p13->r64
37239.0000 HM795 293191 1 1482.0000 p58 r73 275 N p58->r73
37248.0000 HM827 234578 1 5.0000 p58 r73 299 N p58->r73
37281.0000 HM776 170820 2 2377.0000 p55 r63 260 N p55->v84->r63
37286.0000 HM823 344540 2 218.0000 p45 r67 296 N p45->v80->r67
37342.0000 HM826 199997 2 140.0000 p45 r64 297 N p45->r70->r64
37345.0000 HM724 496214 2 4780.0000 p6 r67 220 N p6->p54->r67
37415.0000 HM767 437683 3 2925.0000 p20 r63 251 N p20->r66->p11->r63
37424.0000 HM777 354860 2 2462.0000 p0 r61 258 N p0->v82->r61
37428.0000 HM775 177829 2 2573.0000 p45 r61 257 N p45->v82->r61
37473.0000 HM814 368384 2 829.0000 p58 r63 286 N p58->r65->r63
37633.0000 HM818 333111 2 806.0000 p49 r68 286 N p49->v91->r68
37675.0000 HM749 355488 2 4008.0000 p17 r67 233 N p17->r75->r67
37676.0000 HM821 281147 2 728.0000 p15 r64 287 N p15->v92->r64
37699.0000 HM811 360917 3 1190.0000 p36 r66 280 N p36->r78->v92->r66
37722.0000 HM800 254306 1 1752.0000 p41 r64 270 N p41->r64
37761.0000 HM804 177417 1 1592.0000 p35 r70 273 N p35->r70
37805.0000 HM815 406927 2 1101.0000 p52 r64 281 N p52->v88->r64
37817.0000 HM809 269109 2 1411.0000 p54 r69 276 N p54->v85->r69
37827.0000 HM783 253541 3 2636.0000 p51 r75 256 N p51->p58->v88->r75
37855.0000 HM802 401218 3 1796.0000 p12 r62 270 N p12->p20->v80->r62
38043.0000 HM785 195441 2 2756.0000 p33 r73 254 N p33->v94->r73
38070.0000 HM816 369359 2 1320.0000 p49 r63 278 N p49->v94->r63
38075.0000 HM835 198341 2 472.0000 p50 r64 292 N p50->v81->r64
38083.0000 HM820 476703 3 1182.0000 p56 r78 280 N p56->p57->r63->r78
38087.0000 HM832 243094 3 643.0000 p40 r67 289 N p40->p9->v87->r67
38088.0000 HM764 437597 3 3731.0000 p13 r68 237 N p13->v81->p35->r68
38101.0000 HM799 367165 2 2169.0000 p28 r63 263 N p28->v89->r63
38164.0000 HM806 141591 3 1890.0000 p32 r66 268 N p32->p7->v84->r66
38188.0000 HM840 438054 2 353.0000 p8 r68 294 N p8->v85->r68
38241.0000 HM846 178834 1 141.0000 p13 r65 297 N p13->r65
38331.0000 HM789 267087 2 2832.0000 p34 r63 252 N p34->v89->r63
38352.0000 HM794 324384 3 2637.0000 p17 r69 256 N p17->v80->p48->r69
38357.0000 HM830 344928 2 1004.0000 p33 r72 283 N p33->v89->r72
38375.0000 HM838 391094 2 622.0000 p24 r78 289 N p24->r69->r78
38420.0000 HM845 439399 2 362.0000 p49 r67 293 N p49->v93->r67
38567.0000 HM797 462513 2 2724.0000 p44 r63 254 N p44->p38->r63
38609.0000 HM781 460090 2 3493.0000 p55 r72 241 N p55->p21->r72
38727.0000 HM850 242461 2 453.0000 p11 r68 292 N p11->v83->r68
38794.0000 HM853 231195 2 385.0000 p35 r74 293 N p35->p30->r74
38808.0000 HM859 139311 2 119.0000 p57 r66 298 N p57->v85->r66
38849.0000 HM828 263348 3 1575.0000 p38 r62 273 N p38->p26->p53->r62
38931.0000 HM831 281847 2 1523.0000 p57 r75 274 N p57->v85->r75
39086.0000 HM867 475755 2 76.0000 p3 r61 298 N p3->r77->r61
39109.0000 HM805 288013 1 2885.0000 p49 r74 251 N p49->r74
39155.0000 HM858 334334 2 520.0000 p55 r61 291 N p55->p44->r61
39260.0000 HM829 464326 3 1939.0000 p59 r71 267 N p59->p46->r61->r71
39276.0000 HM819 425405 2 2415.0000 p50 r79 259 N p50->v91->r79
39281.0000 HM865 273203 3 353.0000 p48 r71 294 N p48->p53->v86->r71
39320.0000 HM852 364562 2 956.0000 p18 r72 284 N p18->v91->r72
39323.0000 HM839 335923 3 1519.0000 p40 r71 274 N p40->p19->v85->r71
39332.0000 HM863 277966 2 477.0000 p18 r67 292 N p18->v83->r67
39356.0000 HM856 132861 2 815.0000 p31 r65 286 N p31->p24->r65
39391.0000 HM837 303749 2 1694.0000 p23 r71 271 N p23->v88->r71
39463.0000 HM849 172386 2 1228.0000 p9 r70 279 N p9->p27->r70
39463.0000 HM758 466607 3 5404.0000 p26 r77 209 N p26->r68->p2->r77
39507.0000 HM822 283935 2 2499.0000 p57 r61 258 N p57->r63->r61
39603.0000 HM860 118649 2 880.0000 p46 r68 285 N p46->v80->r68
39634.0000 HM824 149330 2 2531.0000 p23 r60 257 N p23->v92->r60
39722.0000 HM870 119437 3 579.0000 p20 r78 290 N p20->v89->v80->r78
39729.0000 HM841 312794 3 1853.0000 p59 r76 269 N p59->v80->p41->r76
39850.0000 HM855 488790 2 1351.0000 p49 r62 277 N p49->r75->r62
39927.0000 HM773 246733 2 5152.0000 p7 r63 214 N p7->p32->r63
39937.0000 HM851 118194 3 1618.0000 p15 r67 273 N p15->p19->p44->r67
40031.0000 HM871 273231 1 857.0000 p57 r71 285 N p57->r71
40095.0000 HM803 191485 3 3985.0000 p7 r78 233 N p7->p32->r67->r78
40099.0000 HM882 150328 2 482.0000 p13 r78 291 N p13->v94->r78
40119.0000 HM844 420140 2 2104.0000 p38 r73 264 N p38->v93->r73
40149.0000 HM891 152669 2 117.0000 p14 r75 298 N p14->v87->r75
40158.0000 HM880 376142 3 619.0000 p3 r61 289 N p3->p40->v86->r61
40171.0000 HM868 172853 3 1107.0000 p52 r65 281 N p52->v86->p56->r65
40215.0000 HM812 363195 2 3670.0000 p7 r78 238 N p7->v84->r78
40232.0000 HM769 390992 2 5639.0000 p32 r79 206 N p32->p23->r79
40288.0000 HM877 111820 2 854.0000 p38 r75 285 N p38->v89->r75
40410.0000 HM810 367124 3 3952.0000 p6 r64 234 N p6->r69->v90->r64
40416.0000 HM894 481254 1 245.0000 p27 r79 295 N p27->r79
40416.0000 HM833 257761 2 2918.0000 p49 r60 251 N p49->v81->r60
40514.0000 HM872 350797 3 1293.0000 p27 r71 278 N p27->p9->p10->r71
40612.0000 HM847 393680 2 2466.0000 p38 r68 258 N p38->v88->r68
40762.0000 HM878 202202 1 1295.0000 p47 r75 278 N p47->r75
40833.0000 HM886 408617 2 1012.0000 p36 r63 283 N p36->v94->r63
41034.0000 HM875 309377 2 1670.0000 p30 r60 272 N p30->v81->r60
41097.0000 HM884 304755 2 1377.0000 p49 r60 277 N p49->v80->r60
41099.0000 HM907 294580 1 337.0000 p47 r62 294 N p47->r62
41147.0000 HM885 353958 2 1373.0000 p16 r74 277 N p16->v88->r74
41171.0000 HM834 274284 1 3613.0000 p19 r75 239 N p19->r75
41175.0000 HM897 423489 2 837.0000 p19 r77 286 N p19->v87->r77
41258.0000 HM887 215394 2 1391.0000 p12 r76 276 N p12->v89->r76
41298.0000 HM881 282302 1 1715.0000 p23 r65 271 N p23->r65
41309.0000 HM908 318134 2 494.0000 p57 r68 291 N p57->v89->r68
41499.0000 HM920 379821 3 156.0000 p8 r63 297 N p8->v83->v93->r63
41521.0000 HM854 340884 2 3074.0000 p59 r76 248 N p59->v82->r76
41565.0000 HM796 489196 2 5764.0000 p28 r64 203 N p28->v90->r64
41650.0000 HM901 145570 1 1129.0000 p32 r67 281 N p32->r67
41692.0000 HM913 278849 2 665.0000 p49 r74 288 N p49->v87->r74
41695.0000 HM879 145782 3 2198.0000 p50 r74 263 N p50->p32->v87->r74
41741.0000 HM889 142846 1 1798.0000 p58 r64 270 N p58->r64
41862.0000 HM869 473917 3 2768.0000 p55 r69 253 N p55->p28->p11->r69
41952.0000 HM904 295419 2 1305.0000 p53 r75 278 N p53->v93->r75
41972.0000 HM883 412713 2 2299.0000 p52 r69 261 N p52->v85->r69
42052.0000 HM798 368357 2 6171.0000 p37 r76 197 N p37->v84->r76
42079.0000 HM926 432304 3 463.0000 p27 r73 292 N p27->v82->v92->r73
42194.0000 HM896 155378 3 1905.0000 p59 r60 268 N p59->p25->p5->r60
42215.0000 HM916 255941 2 1043.0000 p20 r64 282 N p20->v93->r64
42217.0000 HM861 112895 2 3460.0000 p47 r61 242 N p47->v80->r61
42220.0000 HM857 113739 3 3631.0000 p37 r61 239 N p37->p47->v80->r61
42235.0000 HM928 477684 2 527.0000 p36 r64 291 N p36->r67->r64
42386.0000 HM862 294232 1 3591.0000 p7 r64 240 N p7->r64
42447.0000 HM873 297797 3 3172.0000 p19 r71 247 N p19->p37->p36->r71
42461.0000 HM893 152194 1 2333.0000 p21 r68 261 N p21->r68
42555.0000 HM899 151694 1 2107.0000 p59 r67 264 N p59->r67
42598.0000 HM909 473246 3 1742.0000 p24 r70 270 N p24->p32->r64->r70
42660.0000 HM917 470952 2 1437.0000 p20 r71 276 N p20->v88->r71
42665.0000 HM939 116769 2 424.0000 p41 r70 292 N p41->v80->r70
42671.0000 HM842 235513 2 4744.0000 p0 r62 220 N p0->p21->r62
42858.0000 HM906 282107 2 2135.0000 p59 r74 264 N p59->v92->r74
42862.0000 HM888 456899 3 2961.0000 p30 r75 250 N p30->p48->v83->r75
42931.0000 HM836 217433 2 5276.0000 p51 r74 212 N p51->r63->r74
42937.0000 HM924 164847 2 1417.0000 p50 r73 276 N p50->v80->r73
43019.0000 HM927 283315 3 1370.0000 p34 r74 277 N p34->p43->v81->r74
43153.0000 HM918 302129 2 1900.0000 p48 r73 268 N p48->v91->r73
43167.0000 HM932 344330 1 1269.0000 p17 r60 278 N p17->r60
